*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,Relationship,RelationshipDetails,ScheduleTime,*ConditionID,C:Brand,C:Model,C:MPN,C:California Prop 65 Warning,C:Country of Origin,PicURL,GalleryType,VideoID,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,BestOfferEnabled,BestOfferAutoAcceptPrice,MinimumBestOfferPrice,*Quantity,ImmediatePayRequired,*Location,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,PromotionalShippingDiscount,ShippingDiscountProfileID,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,Product Safety Pictograms,Product Safety Statements,Product Safety Component,Regulatory Document Ids,Manufacturer Name,Manufacturer AddressLine1,Manufacturer AddressLine2,Manufacturer City,Manufacturer Country,Manufacturer PostalCode,Manufacturer StateOrProvince,Manufacturer Phone,Manufacturer Email,Manufacturer ContactURL,Responsible Person 1,Responsible Person 1 Type,Responsible Person 1 AddressLine1,Responsible Person 1 AddressLine2,Responsible Person 1 City,Responsible Person 1 Country,Responsible Person 1 PostalCode,Responsible Person 1 StateOrProvince,Responsible Person 1 Phone,Responsible Person 1 Email,Responsible Person 1 ContactURL
Add,MYL-DP-019,52533,,1/2 oz Matte Black/Clear + Labels,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1-2-oz-matte-black-clear-with-labels-designer.webp,,,"1/2 oz Matte Black/Clear + Labels<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-DP-019<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,63.25,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-DP-020,52533,,1/2 oz Matte Black Opaque + Labels,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1-2-oz-matte-black-opaque-with-labels-designer.webp,,,"1/2 oz Matte Black Opaque + Labels<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-DP-020<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,63.25,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-DP-021,52533,,1 oz Rx Generic,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1-oz-rx-generic-designer.webp,,,"1 oz Rx Generic<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-DP-021<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,69.00,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-DP-022,52533,,1 oz Matte Black/Clear + Labels,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1-oz-matte-black-clear-with-labels-designer.webp,,,"1 oz Matte Black/Clear + Labels<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-DP-022<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,69.00,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-DP-023,52533,,1 oz Matte Black Opaque + Labels,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1-oz-matte-black-opaque-with-labels-designer.webp,,,"1 oz Matte Black Opaque + Labels<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-DP-023<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,69.00,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-DP-024,52533,,1 oz Matte Black/Matte Black Designer + Labels,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1-oz-matte-black-designer-with-labels.webp,,,"1 oz Matte Black/Matte Black Designer + Labels<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-DP-024<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,69.00,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-DP-025,52533,,1g Gloss Black Opaque + Labels,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1g-gloss-black-opaque-with-labels-designer.webp,,,"1g Gloss Black Opaque + Labels<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-DP-025<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,31.05,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-DP-026,52533,,Pre-Roll Matte White/Clear,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/pre-roll-matte-white-clear-designer.webp,,,"Pre-Roll Matte White/Clear<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-DP-026<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,73.60,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-DP-027,52533,,Pre-Roll Matte Black/Clear,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/pre-roll-matte-black-clear-designer.webp,,,"Pre-Roll Matte Black/Clear<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-DP-027<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,73.60,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-DP-028,52533,,1/8 oz CR Exit Bag Matte Black,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1-8-oz-cr-exit-matte-black-designer.webp,,,"1/8 oz CR Exit Bag Matte Black<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-DP-028<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,46.00,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-DP-029,52533,,1/4 oz CR Exit Bag Matte Black,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1-4-oz-cr-exit-matte-black-designer.webp,,,"1/4 oz CR Exit Bag Matte Black<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-DP-029<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,54.05,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-DP-030,52533,,1 LB Grower Gloss Black/Clear,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1-lb-grower-gloss-black-clear-designer.webp,,,"1 LB Grower Gloss Black/Clear<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-DP-030<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,83.95,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-PS-031,52533,,1g Gloss Black/Clear,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1g-gloss-black-clear-plain.webp,,,"1g Gloss Black/Clear<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-PS-031<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,125.35,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-PS-032,52533,,1g Matte Black/Clear,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1g-matte-black-clear-plain.webp,,,"1g Matte Black/Clear<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-PS-032<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,125.35,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-PS-033,52533,,1g Matte Black Opaque,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1g-matte-black-opaque-plain.webp,,,"1g Matte Black Opaque<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-PS-033<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,125.35,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-PS-034,52533,,1g Matte White/Clear,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1g-matte-white-clear-plain.webp,,,"1g Matte White/Clear<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-PS-034<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,125.35,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-PS-035,52533,,1g Gloss Silver/Clear,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1g-gloss-silver-clear-plain.webp,,,"1g Gloss Silver/Clear<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-PS-035<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,125.35,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-PS-036,52533,,1g Gloss Holographic/Clear,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1g-gloss-holographic-clear-plain.webp,,,"1g Gloss Holographic/Clear<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-PS-036<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,125.35,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-PS-037,52533,,1g Kraft/Clear,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1g-kraft-clear-plain.webp,,,"1g Kraft/Clear<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-PS-037<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,125.35,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-PS-038,52533,,1/8 oz Gloss Black/Clear,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1-8-oz-gloss-black-clear-plain.webp,,,"1/8 oz Gloss Black/Clear<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-PS-038<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,146.05,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,MYL-PS-039,52533,,1/8 oz Matte Black/Clear,,,,,1000,bagsupplyco,,,,United States,https://www.bagsupplyco.com/images/mylar/1-8-oz-matte-black-clear-plain.webp,,,"1/8 oz Matte Black/Clear<br/>""<br/>""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.<br/>""<br/>""📦 Product Details<br/>""<br/>""Design: MYL-PS-039<br/>""<br/>""Size: N/A<br/>""<br/>""Quantity: 1<br/>""<br/>""Material: Durable paper<br/>""<br/>""Condition: Brand new<br/>""<br/>""Country of Manufacture: Made in the USA 🇺🇸<br/>""<br/>""🚚 Shipping<br/>""<br/>""Flat $10 shipping per case.<br/>""<br/>""Orders ship within 2 business days — most ship same or next business day.<br/>""<br/>""💼 Better Pricing Available<br/>""<br/>""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.<br/>""<br/>""✔ Sold as a full case only<br/>""<br/>""✔ Reliable supply for pharmacies and medical offices<br/>""<br/>""Please message with any questions.",FixedPrice,GTC,146.05,,,,,1,,United States,Flat,USPSPriority,10.00,,,2,,,ReturnsAccepted,Days_30,MoneyBack,Buyer,,,,,,,,,,,,,,,,,,,,,,,,,,
