CustomLabel,Title,Description,StartPrice,Quantity,PictureURL,ShippingCost
FC1C,"Full-Custom, 1-Color Bags - #21 (3.5"" x 1.5"" x 10"")","Full-Custom, 1-Color Bags - #21 (3.5"" x 1.5"" x 10"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC1C
""
    ""Size: 3.5"" x 1.5"" x 10""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",109.89,1,https://www.bagsupplyco.com/catalog/custom/1-color/CBC-22-FC1C.webp,10.00
FC1C,"Full-Custom, 1-Color Bags - #22 (4.5"" x 2.25"" x 11"")","Full-Custom, 1-Color Bags - #22 (4.5"" x 2.25"" x 11"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC1C
""
    ""Size: 4.5"" x 2.25"" x 11""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",137.77,1,https://www.bagsupplyco.com/catalog/custom/1-color/CBC-22-FC1C.webp,10.00
FC1C,"Full-Custom, 1-Color Bags - #23 (5"" x 2"" x 10"")","Full-Custom, 1-Color Bags - #23 (5"" x 2"" x 10"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC1C
""
    ""Size: 5"" x 2"" x 10""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",135.01,1,https://www.bagsupplyco.com/catalog/custom/1-color/CBC-22-FC1C.webp,10.00
FC1C,"Full-Custom, 1-Color Bags - #25 (6"" x 4"" x 11"")","Full-Custom, 1-Color Bags - #25 (6"" x 4"" x 11"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC1C
""
    ""Size: 6"" x 4"" x 11""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",153.04,1,https://www.bagsupplyco.com/catalog/custom/1-color/CBC-22-FC1C.webp,10.00
FC1C,"Full-Custom, 1-Color Bags - #26 (7"" x 4"" x 14"")","Full-Custom, 1-Color Bags - #26 (7"" x 4"" x 14"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC1C
""
    ""Size: 7"" x 4"" x 14""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",117.63,1,https://www.bagsupplyco.com/catalog/custom/1-color/CBC-22-FC1C.webp,10.00
FC1C,"Full-Custom, 1-Color Bags - #28 (8"" x 5"" x 17"")","Full-Custom, 1-Color Bags - #28 (8"" x 5"" x 17"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC1C
""
    ""Size: 8"" x 5"" x 17""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",128.91,1,https://www.bagsupplyco.com/catalog/custom/1-color/CBC-22-FC1C.webp,10.00
FC1C,"Full-Custom, 1-Color Bags - #12 (7"" x 10"")","Full-Custom, 1-Color Bags - #12 (7"" x 10"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC1C
""
    ""Size: 7"" x 10""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",132.65,1,https://www.bagsupplyco.com/catalog/custom/1-color/CBC-22-FC1C.webp,10.00
FC1C,"Full-Custom, 1-Color Bags - #14 (9"" x 11"")","Full-Custom, 1-Color Bags - #14 (9"" x 11"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC1C
""
    ""Size: 9"" x 11""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",114.63,1,https://www.bagsupplyco.com/catalog/custom/1-color/CBC-22-FC1C.webp,10.00
FC1C,"Full-Custom, 1-Color Bags - #15 (8.5"" x 3.5"" x 14.5"")","Full-Custom, 1-Color Bags - #15 (8.5"" x 3.5"" x 14.5"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC1C
""
    ""Size: 8.5"" x 3.5"" x 14.5""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",110.15,1,https://www.bagsupplyco.com/catalog/custom/1-color/CBC-22-FC1C.webp,10.00
FC2C,"Full-Custom, 2-Color Bags - #21 (3.5"" x 1.5"" x 10"")","Full-Custom, 2-Color Bags - #21 (3.5"" x 1.5"" x 10"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC2C
""
    ""Size: 3.5"" x 1.5"" x 10""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",109.89,1,https://www.bagsupplyco.com/catalog/custom/2-color/CBC-22-FC2C.webp,10.00
FC2C,"Full-Custom, 2-Color Bags - #22 (4.5"" x 2.25"" x 11"")","Full-Custom, 2-Color Bags - #22 (4.5"" x 2.25"" x 11"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC2C
""
    ""Size: 4.5"" x 2.25"" x 11""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",137.77,1,https://www.bagsupplyco.com/catalog/custom/2-color/CBC-22-FC2C.webp,10.00
FC2C,"Full-Custom, 2-Color Bags - #23 (5"" x 2"" x 10"")","Full-Custom, 2-Color Bags - #23 (5"" x 2"" x 10"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC2C
""
    ""Size: 5"" x 2"" x 10""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",135.01,1,https://www.bagsupplyco.com/catalog/custom/2-color/CBC-22-FC2C.webp,10.00
FC2C,"Full-Custom, 2-Color Bags - #25 (6"" x 4"" x 11"")","Full-Custom, 2-Color Bags - #25 (6"" x 4"" x 11"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC2C
""
    ""Size: 6"" x 4"" x 11""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",153.04,1,https://www.bagsupplyco.com/catalog/custom/2-color/CBC-22-FC2C.webp,10.00
FC2C,"Full-Custom, 2-Color Bags - #26 (7"" x 4"" x 14"")","Full-Custom, 2-Color Bags - #26 (7"" x 4"" x 14"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC2C
""
    ""Size: 7"" x 4"" x 14""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",117.63,1,https://www.bagsupplyco.com/catalog/custom/2-color/CBC-22-FC2C.webp,10.00
FC2C,"Full-Custom, 2-Color Bags - #28 (8"" x 5"" x 17"")","Full-Custom, 2-Color Bags - #28 (8"" x 5"" x 17"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC2C
""
    ""Size: 8"" x 5"" x 17""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",128.91,1,https://www.bagsupplyco.com/catalog/custom/2-color/CBC-22-FC2C.webp,10.00
FC2C,"Full-Custom, 2-Color Bags - #12 (7"" x 10"")","Full-Custom, 2-Color Bags - #12 (7"" x 10"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC2C
""
    ""Size: 7"" x 10""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",132.65,1,https://www.bagsupplyco.com/catalog/custom/2-color/CBC-22-FC2C.webp,10.00
FC2C,"Full-Custom, 2-Color Bags - #14 (9"" x 11"")","Full-Custom, 2-Color Bags - #14 (9"" x 11"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC2C
""
    ""Size: 9"" x 11""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",114.63,1,https://www.bagsupplyco.com/catalog/custom/2-color/CBC-22-FC2C.webp,10.00
FC2C,"Full-Custom, 2-Color Bags - #15 (8.5"" x 3.5"" x 14.5"")","Full-Custom, 2-Color Bags - #15 (8.5"" x 3.5"" x 14.5"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC2C
""
    ""Size: 8.5"" x 3.5"" x 14.5""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",110.15,1,https://www.bagsupplyco.com/catalog/custom/2-color/CBC-22-FC2C.webp,10.00
FC3C,"Full-Custom, 3-Color Bags - #21 (3.5"" x 1.5"" x 10"")","Full-Custom, 3-Color Bags - #21 (3.5"" x 1.5"" x 10"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC3C
""
    ""Size: 3.5"" x 1.5"" x 10""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",137.38,1,https://www.bagsupplyco.com/catalog/custom/3-color/CBC-22-FC3C.webp,10.00
FC3C,"Full-Custom, 3-Color Bags - #22 (4.5"" x 2.25"" x 11"")","Full-Custom, 3-Color Bags - #22 (4.5"" x 2.25"" x 11"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC3C
""
    ""Size: 4.5"" x 2.25"" x 11""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",172.22,1,https://www.bagsupplyco.com/catalog/custom/3-color/CBC-22-FC3C.webp,10.00
FC3C,"Full-Custom, 3-Color Bags - #23 (5"" x 2"" x 10"")","Full-Custom, 3-Color Bags - #23 (5"" x 2"" x 10"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC3C
""
    ""Size: 5"" x 2"" x 10""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",168.77,1,https://www.bagsupplyco.com/catalog/custom/3-color/CBC-22-FC3C.webp,10.00
FC3C,"Full-Custom, 3-Color Bags - #25 (6"" x 4"" x 11"")","Full-Custom, 3-Color Bags - #25 (6"" x 4"" x 11"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC3C
""
    ""Size: 6"" x 4"" x 11""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",191.31,1,https://www.bagsupplyco.com/catalog/custom/3-color/CBC-22-FC3C.webp,10.00
FC3C,"Full-Custom, 3-Color Bags - #26 (7"" x 4"" x 14"")","Full-Custom, 3-Color Bags - #26 (7"" x 4"" x 14"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC3C
""
    ""Size: 7"" x 4"" x 14""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",147.04,1,https://www.bagsupplyco.com/catalog/custom/3-color/CBC-22-FC3C.webp,10.00
FC3C,"Full-Custom, 3-Color Bags - #28 (8"" x 5"" x 17"")","Full-Custom, 3-Color Bags - #28 (8"" x 5"" x 17"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC3C
""
    ""Size: 8"" x 5"" x 17""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",161.14,1,https://www.bagsupplyco.com/catalog/custom/3-color/CBC-22-FC3C.webp,10.00
FC3C,"Full-Custom, 3-Color Bags - #12 (7"" x 10"")","Full-Custom, 3-Color Bags - #12 (7"" x 10"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC3C
""
    ""Size: 7"" x 10""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",165.81,1,https://www.bagsupplyco.com/catalog/custom/3-color/CBC-22-FC3C.webp,10.00
FC3C,"Full-Custom, 3-Color Bags - #14 (9"" x 11"")","Full-Custom, 3-Color Bags - #14 (9"" x 11"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC3C
""
    ""Size: 9"" x 11""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",143.30,1,https://www.bagsupplyco.com/catalog/custom/3-color/CBC-22-FC3C.webp,10.00
FC3C,"Full-Custom, 3-Color Bags - #15 (8.5"" x 3.5"" x 14.5"")","Full-Custom, 3-Color Bags - #15 (8.5"" x 3.5"" x 14.5"")

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: FC3C
""
    ""Size: 8.5"" x 3.5"" x 14.5""
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",137.67,1,https://www.bagsupplyco.com/catalog/custom/3-color/CBC-22-FC3C.webp,10.00
MYL-DP-001,1/8 oz Rx Generic,"1/8 oz Rx Generic

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: MYL-DP-001
""
    ""Size: N/A
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",46.00,1,https://www.bagsupplyco.com/images/mylar/1-8-oz-rx-generic-designer.webp,10.00
MYL-DP-002,1/8 oz Cali Caviar,"1/8 oz Cali Caviar

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: MYL-DP-002
""
    ""Size: N/A
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",46.00,1,https://www.bagsupplyco.com/images/mylar/1-8-oz-cali-caviar-designer.webp,10.00
MYL-DP-003,1/8 oz 8th Madness Cali Caviar Red,"1/8 oz 8th Madness Cali Caviar Red

""
    ""High-quality pharmacy prescription bags featuring the classic design. Strong, dependable paper bags built for everyday pharmacy and retail use.

""
    ""📦 Product Details
""
    ""Design: MYL-DP-003
""
    ""Size: N/A
""
    ""Quantity: 1
""
    ""Material: Durable paper
""
    ""Condition: Brand new
""
    ""Country of Manufacture: Made in the USA 🇺🇸

""
    ""🚚 Shipping
""
    ""Flat $10 shipping per case.
""
    ""Orders ship within 2 business days — most ship same or next business day.

""
    ""💼 Better Pricing Available
""
    ""Contact bagsupplyco directly for a cheaper rate — even if you are ordering just one case.

""
    ""✔ Sold as a full case only
""
    ""✔ Reliable supply for pharmacies and medical offices

""
    ""Please message with any questions.
",46.00,1,https://www.bagsupplyco.com/images/mylar/1-8-oz-8th-madness-cali-caviar-red-designer.webp,10.00
